Coordinated_Universal_Time,Pt_Longitude, Pt_Latitude,   Pt_Radius,    Pt_Range, Pt_PulseW, Pt_Energy,Pt_noi,Pt_Thr, Pt_Gn,   Flg,S,Frm,Mission_ET,   Subseconds,Terrestrial_Dyn_Time, TX_Energy_mJ,TX_PulseW,SC_Longitude, SC_Latitude,   SC_radius,     Geoid,Offnadir,Emission, Sol_INC, Sol_Phs, Earth_Centr.,Earth_PW,Earth_E.
2010-01-27T06:19:46.90668225,  99.0625117,  60.0118884, 1734.881304,   56.938529,    21.055,    0.0372,    12, 29.57, 49.97,   0,3, 22,  19235960, 0.7953679131, 317845253.090682268,    2.620207,     8.617,  99.0810423,  60.0104333, 1791.819646,1736.94376,   0.264,   0.272,  76.587,  76.808, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:46.90668225,  99.0634419,  60.0131276, 1734.886102,   56.933702,    25.017,    0.0393,     7, 25.87, 49.23,   0,4, 22,  19235960, 0.7953679131, 317845253.090682268,    2.620207,     8.617,  99.0810423,  60.0104333, 1791.819646,1736.94376,   0.264,   0.272,  76.587,  76.808, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:46.90668225,  99.0659591,  60.0126446, 1734.892997,   56.926616,    25.547,    0.0424,     7, 30.11, 50.16,   0,5, 22,  19235960, 0.7953679131, 317845253.090682268,    2.620207,     8.617,  99.0810423,  60.0104333, 1791.819646,1736.94376,   0.264,   0.272,  76.587,  76.808, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:46.94239616,  99.0643402,  60.0141578, 1734.891747,   56.927954,    27.453,    0.0464,     2, 30.79, 50.21,   0,1, 23,  19235960, 0.8310818009, 317845253.126396179,    2.579266,     8.674,  99.0811174,  60.0123197, 1791.819633,1736.94375,   0.264,   0.272,  76.587,  76.808, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:46.94239616,  99.0651240,  60.0132925, 1734.891192,   56.928436,    27.051,    0.0291,     8, 29.00, 49.87,   0,2, 23,  19235960, 0.8310818009, 317845253.126396179,    2.579266,     8.674,  99.0811174,  60.0123197, 1791.819633,1736.94375,   0.264,   0.272,  76.587,  76.808, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:46.94239616,  99.0625887,  60.0137755, 1734.885422,   56.934398,    21.280,    0.0323,    11, 29.57, 49.97,   0,3, 23,  19235960, 0.8310818009, 317845253.126396179,    2.579266,     8.674,  99.0811174,  60.0123197, 1791.819633,1736.94375,   0.264,   0.272,  76.587,  76.808, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:46.94239616,  99.0635197,  60.0150145, 1734.892819,   56.926972,    22.962,    0.0393,    10, 25.87, 49.23,   0,4, 23,  19235960, 0.8310818009, 317845253.126396179,    2.579266,     8.674,  99.0811174,  60.0123197, 1791.819633,1736.94375,   0.264,   0.272,  76.587,  76.808, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:46.94239616,  99.0660366,  60.0145315, 1734.899334,   56.920267,    24.280,    0.0435,    12, 30.11, 50.16,   0,5, 23,  19235960, 0.8310818009, 317845253.126396179,    2.579266,     8.674,  99.0811174,  60.0123197, 1791.819633,1736.94375,   0.264,   0.272,  76.587,  76.808, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:46.97811103,  99.0644186,  60.0160447, 1734.900591,   56.919098,    26.158,    0.0475,     4, 30.79, 50.21,   0,1, 24,  19235960, 0.8667966442, 317845253.162111044,    2.579266,     8.702,  99.0811926,  60.0142061, 1791.819621,1736.94374,   0.264,   0.272,  76.587,  76.808, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:46.97811103,  99.0652021,  60.0151795, 1734.899067,   56.920549,    22.350,    0.0281,    14, 29.00, 49.87,   0,2, 24,  19235960, 0.8667966442, 317845253.162111044,    2.579266,     8.702,  99.0811926,  60.0142061, 1791.819621,1736.94374,   0.264,   0.272,  76.587,  76.808, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:46.97811103,  99.0626671,  60.0156625, 1734.893794,   56.926013,    22.547,    0.0335,     5, 29.57, 49.97,   0,3, 24,  19235960, 0.8667966442, 317845253.162111044,    2.579266,     8.702,  99.0811926,  60.0142061, 1791.819621,1736.94374,   0.264,   0.272,  76.587,  76.808, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:46.97811103,  99.0635985,  60.0169012, 1734.902796,   56.916983,    22.737,    0.0361,     4, 25.87, 49.23,   0,4, 24,  19235960, 0.8667966442, 317845253.162111044,    2.579266,     8.702,  99.0811926,  60.0142061, 1791.819621,1736.94374,   0.264,   0.272,  76.587,  76.808, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:46.97811103,  99.0661146,  60.0164184, 1734.907114,   56.912474,    25.715,    0.0445,     9, 30.11, 50.16,   0,5, 24,  19235960, 0.8667966442, 317845253.162111044,    2.579266,     8.702,  99.0811926,  60.0142061, 1791.819621,1736.94374,   0.264,   0.272,  76.587,  76.808, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.01382601,  99.0644966,  60.0179313, 1734.910179,   56.909497,    28.523,    0.0519,     5, 30.79, 50.21,   0,1, 25,  19235960, 0.9025116784, 317845253.197826028,    2.640677,     8.589,  99.0812678,  60.0160924, 1791.819609,1736.94373,   0.264,   0.272,  76.587,  76.811, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.01382601,  99.0652796,  60.0170663, 1734.907471,   56.912133,    23.139,    0.0281,    11, 29.00, 49.87,   0,2, 25,  19235960, 0.9025116784, 317845253.197826028,    2.640677,     8.589,  99.0812678,  60.0160924, 1791.819609,1736.94373,   0.264,   0.272,  76.587,  76.811, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.01382601,  99.0627457,  60.0175491, 1734.904524,   56.915271,    23.279,    0.0323,    10, 29.57, 49.97,   0,3, 25,  19235960, 0.9025116784, 317845253.197826028,    2.640677,     8.589,  99.0812678,  60.0160924, 1791.819609,1736.94373,   0.264,   0.272,  76.587,  76.811, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.01382601,  99.0636769,  60.0187875, 1734.913521,   56.906246,    24.820,    0.0328,    10, 25.87, 49.23,   0,4, 25,  19235960, 0.9025116784, 317845253.197826028,    2.640677,     8.589,  99.0812678,  60.0160924, 1791.819609,1736.94373,   0.264,   0.272,  76.587,  76.811, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.01382601,  99.0661922,  60.0183049, 1734.916285,   56.903292,    26.307,    0.0445,    16, 30.11, 50.16,   0,5, 25,  19235960, 0.9025116784, 317845253.197826028,    2.640677,     8.589,  99.0812678,  60.0160924, 1791.819609,1736.94373,   0.264,   0.272,  76.587,  76.811, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.04953986,  99.0645743,  60.0198174, 1734.921399,   56.898265,    23.399,    0.0421,     4, 30.79, 50.21,   0,1, 26,  19235960, 0.9382255084, 317845253.233539879,    2.599736,     8.871,  99.0813430,  60.0179788, 1791.819597,1736.94372,   0.264,   0.272,  76.590,  76.811, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.04953986,  99.0653572,  60.0189525, 1734.918615,   56.900976,    22.604,    0.0291,     6, 29.00, 49.87,   0,2, 26,  19235960, 0.9382255084, 317845253.233539879,    2.599736,     8.871,  99.0813430,  60.0179788, 1791.819597,1736.94372,   0.264,   0.272,  76.590,  76.811, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.04953986,  99.0628240,  60.0194352, 1734.916550,   56.903233,    24.405,    0.0396,    11, 29.57, 49.97,   0,3, 26,  19235960, 0.9382255084, 317845253.233539879,    2.599736,     8.871,  99.0813430,  60.0179788, 1791.819597,1736.94372,   0.264,   0.272,  76.590,  76.811, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.04953986,  99.0637550,  60.0206735, 1734.925116,   56.894639,    22.540,    0.0350,     8, 25.87, 49.23,   0,4, 26,  19235960, 0.9382255084, 317845253.233539879,    2.599736,     8.871,  99.0813430,  60.0179788, 1791.819597,1736.94372,   0.264,   0.272,  76.590,  76.811, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.04953986,  99.0662695,  60.0201910, 1734.926672,   56.892891,    21.634,    0.0488,     9, 30.11, 50.16,   0,5, 26,  19235960, 0.9382255084, 317845253.233539879,    2.599736,     8.871,  99.0813430,  60.0179788, 1791.819597,1736.94372,   0.264,   0.272,  76.590,  76.811, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.08525383,  99.0646517,  60.0217036, 1734.931105,   56.888547,    23.624,    0.0464,     4, 30.79, 50.21,   0,1, 27,  19235960, 0.9739394514, 317845253.269253850,    2.599736,     8.617,  99.0814182,  60.0198651, 1791.819585,1736.94371,   0.264,   0.272,  76.590,  76.811, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.08525383,  99.0654345,  60.0208389, 1734.928736,   56.890843,    23.533,    0.0311,     8, 29.00, 49.87,   0,2, 27,  19235960, 0.9739394514, 317845253.269253850,    2.599736,     8.617,  99.0814182,  60.0198651, 1791.819585,1736.94371,   0.264,   0.272,  76.590,  76.811, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.08525383,  99.0629017,  60.0213215, 1734.926934,   56.892837,    20.745,    0.0335,     9, 29.57, 49.97,   0,3, 27,  19235960, 0.9739394514, 317845253.269253850,    2.599736,     8.617,  99.0814182,  60.0198651, 1791.819585,1736.94371,   0.264,   0.272,  76.590,  76.811, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.08525383,  99.0638321,  60.0225595, 1734.933815,   56.885927,    20.625,    0.0361,    11, 25.87, 49.23,   0,4, 27,  19235960, 0.9739394514, 317845253.269253850,    2.599736,     8.617,  99.0814182,  60.0198651, 1791.819585,1736.94371,   0.264,   0.272,  76.590,  76.811, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.08525383,  99.0663461,  60.0220772, 1734.934571,   56.884980,    23.998,    0.0477,     7, 30.11, 50.16,   0,5, 27,  19235960, 0.9739394514, 317845253.269253850,    2.599736,     8.617,  99.0814182,  60.0198651, 1791.819585,1736.94371,   0.264,   0.272,  76.590,  76.811, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.12096864,  99.0647275,  60.0235899, 1734.939224,   56.880415,    24.413,    0.0508,     2, 30.79, 50.21,   0,1,  0,  19235961, 0.0096542654, 317845253.304968655,    2.599736,     8.702,  99.0814934,  60.0217515, 1791.819572,1736.94370,   0.264,   0.272,  76.590,  76.811, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.12096864,  99.0655101,  60.0227253, 1734.935932,   56.883635,    23.251,    0.0301,     6, 29.30, 49.87,   0,2,  0,  19235961, 0.0096542654, 317845253.304968655,    2.599736,     8.702,  99.0814934,  60.0217515, 1791.819572,1736.94370,   0.264,   0.272,  76.590,  76.811, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.12096864,  99.0629781,  60.0232078, 1734.936054,   56.883705,    21.168,    0.0360,    10, 29.87, 49.97,   0,3,  0,  19235961, 0.0096542654, 317845253.304968655,    2.599736,     8.702,  99.0814934,  60.0217515, 1791.819572,1736.94370,   0.264,   0.272,  76.590,  76.811, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.12096864,  99.0639080,  60.0244457, 1734.941905,   56.877825,    21.104,    0.0361,    10, 25.87, 49.23,   0,4,  0,  19235961, 0.0096542654, 317845253.304968655,    2.599736,     8.702,  99.0814934,  60.0217515, 1791.819572,1736.94370,   0.264,   0.272,  76.590,  76.811, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.12096864,  99.0664218,  60.0239634, 1734.942666,   56.876873,    23.379,    0.0456,    14, 30.11, 50.16,   0,5,  0,  19235961, 0.0096542654, 317845253.304968655,    2.599736,     8.702,  99.0814934,  60.0217515, 1791.819572,1736.94370,   0.264,   0.272,  76.590,  76.811, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.15668237,  99.0648028,  60.0254761, 1734.946529,   56.873098,    23.343,    0.0519,     3, 30.79, 50.21,   0,1,  1,  19235961, 0.0453680030, 317845253.340682387,    2.558795,     8.842,  99.0815686,  60.0236378, 1791.819560,1736.94369,   0.264,   0.272,  76.593,  76.814, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.15668237,  99.0655855,  60.0246116, 1734.944093,   56.875462,    23.870,    0.0330,     8, 29.30, 49.87,   0,2,  1,  19235961, 0.0453680030, 317845253.340682387,    2.558795,     8.842,  99.0815686,  60.0236378, 1791.819560,1736.94369,   0.264,   0.272,  76.593,  76.814, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.15668237,  99.0630536,  60.0250941, 1734.943728,   56.876018,    20.689,    0.0335,     6, 29.87, 49.97,   0,3,  1,  19235961, 0.0453680030, 317845253.340682387,    2.558795,     8.842,  99.0815686,  60.0236378, 1791.819560,1736.94369,   0.264,   0.272,  76.593,  76.814, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.15668237,  99.0639831,  60.0263319, 1734.948529,   56.871189,    21.498,    0.0350,     5, 25.87, 49.23,   0,4,  1,  19235961, 0.0453680030, 317845253.340682387,    2.558795,     8.842,  99.0815686,  60.0236378, 1791.819560,1736.94369,   0.264,   0.272,  76.593,  76.814, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.15668237,  99.0664966,  60.0258496, 1734.948800,   56.870727,    21.606,    0.0456,     7, 30.11, 50.16,   0,5,  1,  19235961, 0.0453680030, 317845253.340682387,    2.558795,     8.842,  99.0815686,  60.0236378, 1791.819560,1736.94369,   0.264,   0.272,  76.593,  76.814, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.19239706,  99.0648771,  60.0273626, 1734.950529,   56.869086,    23.681,    0.0475,     4, 30.79, 50.21,   0,1,  2,  19235961, 0.0810826742, 317845253.376397073,    2.599736,     8.730,  99.0816438,  60.0255242, 1791.819548,1736.94367,   0.264,   0.272,  76.593,  76.814, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.19239706,  99.0656602,  60.0264981, 1734.949457,   56.870085,    20.915,    0.0281,     9, 29.30, 49.87,   0,2,  2,  19235961, 0.0810826742, 317845253.376397073,    2.599736,     8.730,  99.0816438,  60.0255242, 1791.819548,1736.94367,   0.264,   0.272,  76.593,  76.814, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.19239706,  99.0631287,  60.0269805, 1734.949976,   56.869758,    20.633,    0.0323,    11, 29.87, 49.97,   0,3,  2,  19235961, 0.0810826742, 317845253.376397073,    2.599736,     8.730,  99.0816438,  60.0255242, 1791.819548,1736.94367,   0.264,   0.272,  76.593,  76.814, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.19239706,  99.0640572,  60.0282183, 1734.951989,   56.867716,    22.483,    0.0350,     8, 25.87, 49.23,   0,4,  2,  19235961, 0.0810826742, 317845253.376397073,    2.599736,     8.730,  99.0816438,  60.0255242, 1791.819548,1736.94367,   0.264,   0.272,  76.593,  76.814, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.19239706,  99.0665710,  60.0277360, 1734.953214,   56.866301,    21.296,    0.0414,     6, 30.11, 50.16,   0,5,  2,  19235961, 0.0810826742, 317845253.376397073,    2.599736,     8.730,  99.0816438,  60.0255242, 1791.819548,1736.94367,   0.264,   0.272,  76.593,  76.814, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.22811079,  99.0649529,  60.0292489, 1734.955672,   56.863931,    22.949,    0.0486,     3, 30.79, 50.21,   0,1,  3,  19235961, 0.1167964442, 317845253.412110806,    2.599736,     8.645,  99.0817190,  60.0274105, 1791.819536,1736.94367,   0.264,   0.272,  76.593,  76.814, 0.0000000000,   0.000,   2.962
2010-01-27T06:19:47.22811079,  99.0657357,  60.0283845, 1734.953421,   56.866109,    21.281,    0.0321,     9, 29.30, 49.87,   0,2,  3,  19235961, 0.1167964442, 317845253.412110806,    2.599736,     8.645,  99.0817190,  60.0274105, 1791.819536,1736.94367,   0.264,   0.272,  76.593,  76.814, 0.0000000000,   0.000,   2.962
